,countyCode,County,State,county_state,tot_pol_cnt,Households,adopt_rate
862,20087,Jefferson,KS,"Jefferson County, KS",47,7575,0.6
863,20091,Johnson,KS,"Johnson County, KS",554,228592,0.2
864,20093,Kearny,KS,"Kearny County, KS",7,1201,0.6
865,20095,Kingman,KS,"Kingman County, KS",10,3133,0.3
866,20099,Labette,KS,"Labette County, KS",45,8176,0.6
867,20103,Leavenworth,KS,"Leavenworth County, KS",147,27253,0.5
868,20105,Lincoln,KS,"Lincoln County, KS",3,1248,0.2
869,20107,Linn,KS,"Linn County, KS",10,4497,0.2
870,20111,Lyon,KS,"Lyon County, KS",34,13569,0.3
871,20113,McPherson,KS,"McPherson County, KS",53,12334,0.4
872,20115,Marion,KS,"Marion County, KS",12,4846,0.2
873,20117,Marshall,KS,"Marshall County, KS",1,4085,0.0
874,20121,Miami,KS,"Miami County, KS",49,12835,0.4
875,20123,Mitchell,KS,"Mitchell County, KS",6,2570,0.2
876,20125,Montgomery,KS,"Montgomery County, KS",65,13576,0.5
877,20131,Nemaha,KS,"Nemaha County, KS",5,4007,0.1
878,20133,Neosho,KS,"Neosho County, KS",43,6601,0.7
879,20135,Ness,KS,"Ness County, KS",4,1269,0.3
880,20137,Norton,KS,"Norton County, KS",1,1830,0.1
881,20139,Osage,KS,"Osage County, KS",15,6607,0.2
882,20143,Ottawa,KS,"Ottawa County, KS",15,2446,0.6
883,20145,Pawnee,KS,"Pawnee County, KS",2,2448,0.1
884,20147,Phillips,KS,"Phillips County, KS",1,2316,0.0
885,20149,Pottawatomie,KS,"Pottawatomie County, KS",77,8698,0.9
886,20151,Pratt,KS,"Pratt County, KS",7,3652,0.2
887,20153,Rawlins,KS,"Rawlins County, KS",2,1176,0.2
888,20155,Reno,KS,"Reno County, KS",155,25014,0.6
889,20157,Republic,KS,"Republic County, KS",16,2218,0.7
890,20159,Rice,KS,"Rice County, KS",17,3917,0.4
891,20161,Riley,KS,"Riley County, KS",431,26490,1.6
892,20163,Rooks,KS,"Rooks County, KS",2,2176,0.1
893,20165,Rush,KS,"Rush County, KS",1,1421,0.1
894,20169,Saline,KS,"Saline County, KS",107,21959,0.5
895,20171,Scott,KS,"Scott County, KS",4,1967,0.2
896,20173,Sedgwick,KS,"Sedgwick County, KS",962,197229,0.5
897,20175,Seward,KS,"Seward County, KS",16,7321,0.2
898,20177,Shawnee,KS,"Shawnee County, KS",866,72267,1.2
899,20181,Sherman,KS,"Sherman County, KS",3,2544,0.1
900,20191,Sumner,KS,"Sumner County, KS",84,9416,0.9
901,20193,Thomas,KS,"Thomas County, KS",3,3375,0.1
902,20197,Wabaunsee,KS,"Wabaunsee County, KS",14,2744,0.5
903,20201,Washington,KS,"Washington County, KS",2,2332,0.1
904,20205,Wilson,KS,"Wilson County, KS",30,3712,0.8
905,20207,Woodson,KS,"Woodson County, KS",1,1434,0.1
906,20209,Wyandotte,KS,"Wyandotte County, KS",68,60128,0.1
907,21001,Adair,KY,"Adair County, KY",7,6977,0.1
908,21003,Allen,KY,"Allen County, KY",9,7605,0.1
909,21005,Anderson,KY,"Anderson County, KY",29,8694,0.3
910,21007,Ballard,KY,"Ballard County, KY",10,3065,0.3
911,21009,Barren,KY,"Barren County, KY",16,16931,0.1
912,21011,Bath,KY,"Bath County, KY",23,4827,0.5
913,21013,Bell,KY,"Bell County, KY",106,10624,1.0
914,21015,Boone,KY,"Boone County, KY",45,46997,0.1
915,21017,Bourbon,KY,"Bourbon County, KY",73,8106,0.9
916,21019,Boyd,KY,"Boyd County, KY",113,18210,0.6
917,21021,Boyle,KY,"Boyle County, KY",61,11023,0.6
918,21023,Bracken,KY,"Bracken County, KY",15,3318,0.5
919,21025,Breathitt,KY,"Breathitt County, KY",39,5358,0.7
920,21027,Breckinridge,KY,"Breckinridge County, KY",6,7598,0.1
921,21029,Bullitt,KY,"Bullitt County, KY",369,29690,1.2
922,21031,Butler,KY,"Butler County, KY",5,4958,0.1
923,21033,Caldwell,KY,"Caldwell County, KY",18,5163,0.3
924,21035,Calloway,KY,"Calloway County, KY",51,14996,0.3
925,21037,Campbell,KY,"Campbell County, KY",158,36746,0.4
926,21039,Carlisle,KY,"Carlisle County, KY",2,1980,0.1
927,21041,Carroll,KY,"Carroll County, KY",29,4101,0.7
928,21043,Carter,KY,"Carter County, KY",128,9606,1.3
929,21045,Casey,KY,"Casey County, KY",1,6099,0.0
930,21047,Christian,KY,"Christian County, KY",265,25721,1.0
931,21049,Clark,KY,"Clark County, KY",72,14509,0.5
932,21051,Clay,KY,"Clay County, KY",11,7622,0.1
933,21053,Clinton,KY,"Clinton County, KY",4,3985,0.1
934,21055,Crittenden,KY,"Crittenden County, KY",5,3567,0.1
935,21059,Daviess,KY,"Daviess County, KY",280,40179,0.7
936,21063,Elliott,KY,"Elliott County, KY",7,2523,0.3
937,21065,Estill,KY,"Estill County, KY",18,5499,0.3
938,21067,Fayette,KY,"Fayette County, KY",267,129784,0.2
939,21069,Fleming,KY,"Fleming County, KY",9,5841,0.2
940,21071,Floyd,KY,"Floyd County, KY",302,15000,2.0
941,21073,Franklin,KY,"Franklin County, KY",187,21076,0.9
942,21075,Fulton,KY,"Fulton County, KY",3,2441,0.1
943,21077,Gallatin,KY,"Gallatin County, KY",26,3105,0.8
944,21079,Garrard,KY,"Garrard County, KY",18,6706,0.3
945,21081,Grant,KY,"Grant County, KY",4,9141,0.0
946,21083,Graves,KY,"Graves County, KY",25,14316,0.2
947,21085,Grayson,KY,"Grayson County, KY",12,9758,0.1
948,21087,Green,KY,"Green County, KY",2,4413,0.0
949,21089,Greenup,KY,"Greenup County, KY",116,14056,0.8
950,21091,Hancock,KY,"Hancock County, KY",23,3311,0.7
951,21093,Hardin,KY,"Hardin County, KY",197,41646,0.5
952,21095,Harlan,KY,"Harlan County, KY",104,11134,0.9
953,21097,Harrison,KY,"Harrison County, KY",29,7283,0.4
954,21099,Hart,KY,"Hart County, KY",7,7351,0.1
955,21101,Henderson,KY,"Henderson County, KY",89,18643,0.5
956,21103,Henry,KY,"Henry County, KY",15,6044,0.2
957,21105,Hickman,KY,"Hickman County, KY",2,1798,0.1
958,21107,Hopkins,KY,"Hopkins County, KY",41,18588,0.2
959,21109,Jackson,KY,"Jackson County, KY",8,5484,0.1
960,21111,Jefferson,KY,"Jefferson County, KY",2103,312679,0.7
961,21113,Jessamine,KY,"Jessamine County, KY",61,18821,0.3
962,21115,Johnson,KY,"Johnson County, KY",122,8488,1.4
963,21117,Kenton,KY,"Kenton County, KY",119,63966,0.2
964,21119,Knott,KY,"Knott County, KY",24,6388,0.4
965,21121,Knox,KY,"Knox County, KY",50,11961,0.4
966,21123,Larue,KY,"Larue County, KY",5,5741,0.1
967,21125,Laurel,KY,"Laurel County, KY",18,22573,0.1
968,21127,Lawrence,KY,"Lawrence County, KY",29,5784,0.5
969,21129,Lee,KY,"Lee County, KY",10,2839,0.4
970,21131,Leslie,KY,"Leslie County, KY",10,4076,0.2
971,21133,Letcher,KY,"Letcher County, KY",22,9721,0.2
972,21135,Lewis,KY,"Lewis County, KY",42,5268,0.8
973,21137,Lincoln,KY,"Lincoln County, KY",10,9697,0.1
974,21139,Livingston,KY,"Livingston County, KY",27,3857,0.7
975,21141,Logan,KY,"Logan County, KY",27,10418,0.3
976,21143,Lyon,KY,"Lyon County, KY",1,3333,0.0
977,21145,McCracken,KY,"McCracken County, KY",162,27854,0.6
978,21149,McLean,KY,"McLean County, KY",15,3809,0.4
979,21151,Madison,KY,"Madison County, KY",231,33359,0.7
980,21153,Magoffin,KY,"Magoffin County, KY",43,5020,0.9
981,21155,Marion,KY,"Marion County, KY",18,7405,0.2
982,21157,Marshall,KY,"Marshall County, KY",47,13121,0.4
983,21159,Martin,KY,"Martin County, KY",135,4153,3.3
984,21161,Mason,KY,"Mason County, KY",10,6700,0.1
985,21163,Meade,KY,"Meade County, KY",19,10685,0.2
986,21165,Menifee,KY,"Menifee County, KY",5,2651,0.2
987,21167,Mercer,KY,"Mercer County, KY",41,8556,0.5
988,21169,Metcalfe,KY,"Metcalfe County, KY",4,4074,0.1
989,21171,Monroe,KY,"Monroe County, KY",1,4491,0.0
990,21173,Montgomery,KY,"Montgomery County, KY",17,10481,0.2
991,21175,Morgan,KY,"Morgan County, KY",17,4865,0.3
992,21177,Muhlenberg,KY,"Muhlenberg County, KY",19,11351,0.2
993,21179,Nelson,KY,"Nelson County, KY",26,17853,0.1
994,21181,Nicholas,KY,"Nicholas County, KY",12,2804,0.4
995,21183,Ohio,KY,"Ohio County, KY",9,9122,0.1
996,21185,Oldham,KY,"Oldham County, KY",220,20911,1.1
997,21187,Owen,KY,"Owen County, KY",18,3995,0.5
998,21189,Owsley,KY,"Owsley County, KY",1,1704,0.1
999,21191,Pendleton,KY,"Pendleton County, KY",51,5253,1.0
1000,21193,Perry,KY,"Perry County, KY",63,11226,0.6
1001,21195,Pike,KY,"Pike County, KY",619,25702,2.4
1002,21197,Powell,KY,"Powell County, KY",49,4770,1.0
1003,21199,Pulaski,KY,"Pulaski County, KY",30,25301,0.1
1004,21201,Robertson,KY,"Robertson County, KY",1,861,0.1
1005,21203,Rockcastle,KY,"Rockcastle County, KY",15,6544,0.2
1006,21205,Rowan,KY,"Rowan County, KY",124,8623,1.4
1007,21207,Russell,KY,"Russell County, KY",11,6922,0.2
1008,21209,Scott,KY,"Scott County, KY",107,20551,0.5
1009,21211,Shelby,KY,"Shelby County, KY",36,16624,0.2
1010,21213,Simpson,KY,"Simpson County, KY",25,7028,0.4
1011,21215,Spencer,KY,"Spencer County, KY",25,6763,0.4
1012,21217,Taylor,KY,"Taylor County, KY",13,9857,0.1
1013,21219,Todd,KY,"Todd County, KY",13,4644,0.3
1014,21221,Trigg,KY,"Trigg County, KY",21,5892,0.4
1015,21223,Trimble,KY,"Trimble County, KY",17,3498,0.5
1016,21225,Union,KY,"Union County, KY",9,5374,0.2
1017,21227,Warren,KY,"Warren County, KY",108,48224,0.2
1018,21229,Washington,KY,"Washington County, KY",11,4581,0.2
1019,21231,Wayne,KY,"Wayne County, KY",3,8231,0.0
1020,21233,Webster,KY,"Webster County, KY",12,4953,0.2
1021,21235,Whitley,KY,"Whitley County, KY",21,12620,0.2
1022,21239,Woodford,KY,"Woodford County, KY",104,10355,1.0
1023,22001,Acadia Parish,LA,"Acadia Parish, LA",1732,22236,7.8
1024,22003,Allen Parish,LA,"Allen Parish, LA",269,7925,3.4
1025,22005,Ascension Parish,LA,"Ascension Parish, LA",14258,43032,33.1
1026,22007,Assumption Parish,LA,"Assumption Parish, LA",1018,8552,11.9
1027,22009,Avoyelles Parish,LA,"Avoyelles Parish, LA",440,15163,2.9
1028,22011,Beauregard Parish,LA,"Beauregard Parish, LA",397,13520,2.9
1029,22013,Bienville Parish,LA,"Bienville Parish, LA",8,5812,0.1
1030,22015,Bossier Parish,LA,"Bossier Parish, LA",2884,49377,5.8
1031,22017,Caddo Parish,LA,"Caddo Parish, LA",2961,95864,3.1
1032,22019,Calcasieu Parish,LA,"Calcasieu Parish, LA",17214,77780,22.1
1033,22021,Caldwell Parish,LA,"Caldwell Parish, LA",122,3665,3.3
1034,22023,Cameron Parish,LA,"Cameron Parish, LA",1000,2734,36.6
1035,22025,Catahoula Parish,LA,"Catahoula Parish, LA",247,3364,7.3
1036,22027,Claiborne Parish,LA,"Claiborne Parish, LA",69,5917,1.2
1037,22029,Concordia Parish,LA,"Concordia Parish, LA",1026,7162,14.3
1038,22031,De Soto Parish,LA,"De Soto Parish, LA",42,10821,0.4
1039,22033,East Baton Rouge Parish,LA,"East Baton Rouge Parish, LA",39474,164346,24.0
1040,22035,East Carroll Parish,LA,"East Carroll Parish, LA",121,2037,5.9
1041,22037,East Feliciana Parish,LA,"East Feliciana Parish, LA",198,6959,2.8
1042,22039,Evangeline Parish,LA,"Evangeline Parish, LA",376,12172,3.1
1043,22041,Franklin Parish,LA,"Franklin Parish, LA",271,7423,3.7
1044,22043,Grant Parish,LA,"Grant Parish, LA",120,6989,1.7
1045,22045,Iberia Parish,LA,"Iberia Parish, LA",3854,26184,14.7
1046,22047,Iberville Parish,LA,"Iberville Parish, LA",1426,10903,13.1
1047,22049,Jackson Parish,LA,"Jackson Parish, LA",16,5971,0.3
1048,22051,Jefferson Parish,LA,"Jefferson Parish, LA",92238,169452,54.4
1049,22053,Jefferson Davis Parish,LA,"Jefferson Davis Parish, LA",817,11726,7.0
1050,22055,Lafayette Parish,LA,"Lafayette Parish, LA",21179,91543,23.1
1051,22057,Lafourche Parish,LA,"Lafourche Parish, LA",11026,36895,29.9
1052,22059,La Salle Parish,LA,"La Salle Parish, LA",50,4814,1.0
1053,22061,Lincoln Parish,LA,"Lincoln Parish, LA",102,17712,0.6
1054,22063,Livingston Parish,LA,"Livingston Parish, LA",15029,48410,31.0
1055,22065,Madison Parish,LA,"Madison Parish, LA",224,3832,5.8
1056,22067,Morehouse Parish,LA,"Morehouse Parish, LA",176,9732,1.8
1057,22069,Natchitoches Parish,LA,"Natchitoches Parish, LA",356,14659,2.4
1058,22071,Orleans Parish,LA,"Orleans Parish, LA",72770,153819,47.3
1059,22073,Ouachita Parish,LA,"Ouachita Parish, LA",3670,56556,6.5
1060,22075,Plaquemines Parish,LA,"Plaquemines Parish, LA",4956,8919,55.6
1061,22077,Pointe Coupee Parish,LA,"Pointe Coupee Parish, LA",1160,8960,12.9
1062,22079,Rapides Parish,LA,"Rapides Parish, LA",2262,48488,4.7
1063,22081,Red River Parish,LA,"Red River Parish, LA",19,3372,0.6
1064,22083,Richland Parish,LA,"Richland Parish, LA",339,7459,4.5
1065,22085,Sabine Parish,LA,"Sabine Parish, LA",60,9158,0.7
1066,22087,St. Bernard Parish,LA,"St. Bernard Parish, LA",10717,15005,71.4
1067,22089,St. Charles Parish,LA,"St. Charles Parish, LA",11753,19212,61.2
1068,22091,St. Helena Parish,LA,"St. Helena Parish, LA",75,3857,1.9
1069,22093,St. James Parish,LA,"St. James Parish, LA",1746,7719,22.6
1070,22095,St. John the Baptist Parish,LA,"St. John the Baptist Parish, LA",6984,15270,45.7
1071,22097,St. Landry Parish,LA,"St. Landry Parish, LA",1880,30485,6.2
1072,22099,St. Martin Parish,LA,"St. Martin Parish, LA",2271,19749,11.5
1073,22101,St. Mary Parish,LA,"St. Mary Parish, LA",3385,19856,17.0
1074,22103,St. Tammany Parish,LA,"St. Tammany Parish, LA",48950,92962,52.7
1075,22105,Tangipahoa Parish,LA,"Tangipahoa Parish, LA",8894,47597,18.7
1076,22107,Tensas Parish,LA,"Tensas Parish, LA",256,1792,14.3
1077,22109,Terrebonne Parish,LA,"Terrebonne Parish, LA",13346,39972,33.4
1078,22111,Union Parish,LA,"Union Parish, LA",183,7582,2.4
1079,22113,Vermilion Parish,LA,"Vermilion Parish, LA",4681,22086,21.2
1080,22115,Vernon Parish,LA,"Vernon Parish, LA",306,17696,1.7
1081,22117,Washington Parish,LA,"Washington Parish, LA",498,17613,2.8
1082,22119,Webster Parish,LA,"Webster Parish, LA",98,16551,0.6
1083,22121,West Baton Rouge Parish,LA,"West Baton Rouge Parish, LA",1522,9643,15.8
1084,22123,West Carroll Parish,LA,"West Carroll Parish, LA",99,4084,2.4
1085,22125,West Feliciana Parish,LA,"West Feliciana Parish, LA",136,3869,3.5
1086,22127,Winn Parish,LA,"Winn Parish, LA",38,5483,0.7
1087,23001,Androscoggin,ME,"Androscoggin County, ME",81,45630,0.2
1088,23003,Aroostook,ME,"Aroostook County, ME",80,29516,0.3
1089,23005,Cumberland,ME,"Cumberland County, ME",916,120644,0.8
1090,23007,Franklin,ME,"Franklin County, ME",36,11848,0.3
1091,23009,Hancock,ME,"Hancock County, ME",242,23661,1.0
1092,23011,Kennebec,ME,"Kennebec County, ME",135,52105,0.3
1093,23013,Knox,ME,"Knox County, ME",226,17020,1.3
1094,23015,Lincoln,ME,"Lincoln County, ME",251,15336,1.6
1095,23017,Oxford,ME,"Oxford County, ME",99,21338,0.5
1096,23019,Penobscot,ME,"Penobscot County, ME",117,62156,0.2
1097,23021,Piscataquis,ME,"Piscataquis County, ME",30,7025,0.4
1098,23023,Sagadahoc,ME,"Sagadahoc County, ME",110,15980,0.7
1099,23025,Somerset,ME,"Somerset County, ME",51,21321,0.2
1100,23027,Waldo,ME,"Waldo County, ME",97,17236,0.6
1101,23029,Washington,ME,"Washington County, ME",65,13791,0.5
1102,23031,York,ME,"York County, ME",2366,85314,2.8
1103,24001,Allegany,MD,"Allegany County, MD",119,27399,0.4
1104,24003,Anne Arundel,MD,"Anne Arundel County, MD",5104,209814,2.4
1105,24005,Baltimore,MD,"Baltimore County, MD",2497,313519,0.8
1106,24009,Calvert,MD,"Calvert County, MD",714,31973,2.2
1107,24011,Caroline,MD,"Caroline County, MD",97,12024,0.8
1108,24013,Carroll,MD,"Carroll County, MD",157,60758,0.3
1109,24015,Cecil,MD,"Cecil County, MD",562,37058,1.5
1110,24017,Charles,MD,"Charles County, MD",645,56520,1.1
1111,24019,Dorchester,MD,"Dorchester County, MD",886,13183,6.7
1112,24021,Frederick,MD,"Frederick County, MD",490,92526,0.5
1113,24023,Garrett,MD,"Garrett County, MD",58,12425,0.5
1114,24025,Harford,MD,"Harford County, MD",485,93955,0.5
1115,24027,Howard,MD,"Howard County, MD",814,114170,0.7
1116,24029,Kent,MD,"Kent County, MD",352,8025,4.4
1117,24031,Montgomery,MD,"Montgomery County, MD",2179,370950,0.6
1118,24033,Prince George's,MD,"Prince George's County, MD",2733,311343,0.9
1119,24035,Queen Anne's,MD,"Queen Anne's County, MD",1584,18577,8.5
1120,24037,St. Mary's,MD,"St. Mary's County, MD",1036,40552,2.6
1121,24039,Somerset,MD,"Somerset County, MD",628,8574,7.3
1122,24041,Talbot,MD,"Talbot County, MD",1730,16826,10.3
1123,24043,Washington,MD,"Washington County, MD",240,56035,0.4
1124,24045,Wicomico,MD,"Wicomico County, MD",502,37793,1.3
1125,24047,Worcester,MD,"Worcester County, MD",15718,22089,71.2
1126,24510,Baltimore city,MD,"Baltimore city County, MD",1883,239116,0.8
1127,25001,Barnstable,MA,"Barnstable County, MA",7413,94323,7.9
1128,25003,Berkshire,MA,"Berkshire County, MA",246,54813,0.4
1129,25005,Bristol,MA,"Bristol County, MA",2099,217912,1.0
1130,25007,Dukes,MA,"Dukes County, MA",663,6765,9.8
1131,25009,Essex,MA,"Essex County, MA",4994,294202,1.7
1132,25011,Franklin,MA,"Franklin County, MA",126,30569,0.4
1133,25013,Hampden,MA,"Hampden County, MA",414,179423,0.2
1134,25015,Hampshire,MA,"Hampshire County, MA",285,58838,0.5
1135,25017,Middlesex,MA,"Middlesex County, MA",4053,604384,0.7
1136,25019,Nantucket,MA,"Nantucket County, MA",789,3713,21.2
1137,25021,Norfolk,MA,"Norfolk County, MA",3043,265300,1.1
1138,25023,Plymouth,MA,"Plymouth County, MA",5172,187460,2.8
1139,25025,Suffolk,MA,"Suffolk County, MA",4697,309844,1.5
1140,25027,Worcester,MA,"Worcester County, MA",636,309951,0.2
1141,26001,Alcona,MI,"Alcona County, MI",25,4988,0.5
1142,26003,Alger,MI,"Alger County, MI",10,3007,0.3
1143,26005,Allegan,MI,"Allegan County, MI",79,43416,0.2
1144,26007,Alpena,MI,"Alpena County, MI",55,12752,0.4
1145,26009,Antrim,MI,"Antrim County, MI",22,9899,0.2
1146,26011,Arenac,MI,"Arenac County, MI",79,6571,1.2
1147,26013,Baraga,MI,"Baraga County, MI",2,3107,0.1
1148,26015,Barry,MI,"Barry County, MI",85,24296,0.3
1149,26017,Bay,MI,"Bay County, MI",262,44339,0.6
1150,26019,Benzie,MI,"Benzie County, MI",26,6792,0.4
1151,26021,Berrien,MI,"Berrien County, MI",359,63665,0.6
1152,26023,Branch,MI,"Branch County, MI",33,16650,0.2
1153,26025,Calhoun,MI,"Calhoun County, MI",85,53991,0.2
1154,26027,Cass,MI,"Cass County, MI",35,21019,0.2
1155,26029,Charlevoix,MI,"Charlevoix County, MI",37,11503,0.3
1156,26031,Cheboygan,MI,"Cheboygan County, MI",26,11195,0.2
1157,26033,Chippewa,MI,"Chippewa County, MI",37,13999,0.3
1158,26035,Clare,MI,"Clare County, MI",16,12199,0.1
1159,26037,Clinton,MI,"Clinton County, MI",63,29728,0.2
1160,26039,Crawford,MI,"Crawford County, MI",11,6141,0.2
1161,26041,Delta,MI,"Delta County, MI",52,16234,0.3
1162,26043,Dickinson,MI,"Dickinson County, MI",8,11231,0.1
1163,26045,Eaton,MI,"Eaton County, MI",137,44480,0.3
1164,26047,Emmet,MI,"Emmet County, MI",34,14463,0.2
1165,26049,Genesee,MI,"Genesee County, MI",267,167902,0.2
1166,26051,Gladwin,MI,"Gladwin County, MI",30,11047,0.3
1167,26053,Gogebic,MI,"Gogebic County, MI",13,6744,0.2
1168,26055,Grand Traverse,MI,"Grand Traverse County, MI",85,37319,0.2
1169,26057,Gratiot,MI,"Gratiot County, MI",19,15035,0.1
1170,26059,Hillsdale,MI,"Hillsdale County, MI",11,18107,0.1
1171,26061,Houghton,MI,"Houghton County, MI",12,13386,0.1
1172,26063,Huron,MI,"Huron County, MI",103,13847,0.7
1173,26065,Ingham,MI,"Ingham County, MI",370,112840,0.3
1174,26067,Ionia,MI,"Ionia County, MI",54,22964,0.2
1175,26069,Iosco,MI,"Iosco County, MI",133,11669,1.1
1176,26073,Isabella,MI,"Isabella County, MI",87,24739,0.4
1177,26075,Jackson,MI,"Jackson County, MI",63,61805,0.1
1178,26077,Kalamazoo,MI,"Kalamazoo County, MI",135,103445,0.1
1179,26079,Kalkaska,MI,"Kalkaska County, MI",3,7145,0.0
1180,26081,Kent,MI,"Kent County, MI",272,241746,0.1
1181,26085,Lake,MI,"Lake County, MI",20,4631,0.4
1182,26087,Lapeer,MI,"Lapeer County, MI",28,33700,0.1
1183,26089,Leelanau,MI,"Leelanau County, MI",64,9139,0.7
1184,26091,Lenawee,MI,"Lenawee County, MI",46,38345,0.1
1185,26093,Livingston,MI,"Livingston County, MI",118,72000,0.2
1186,26097,Mackinac,MI,"Mackinac County, MI",21,5269,0.4
1187,26099,Macomb,MI,"Macomb County, MI",1278,346402,0.4
1188,26101,Manistee,MI,"Manistee County, MI",52,9426,0.6
1189,26103,Marquette,MI,"Marquette County, MI",32,26552,0.1
1190,26105,Mason,MI,"Mason County, MI",59,12186,0.5
1191,26107,Mecosta,MI,"Mecosta County, MI",54,15808,0.3
1192,26109,Menominee,MI,"Menominee County, MI",53,10627,0.5
1193,26111,Midland,MI,"Midland County, MI",266,34199,0.8
1194,26115,Monroe,MI,"Monroe County, MI",454,59929,0.8
1195,26117,Montcalm,MI,"Montcalm County, MI",11,23913,0.0
1196,26121,Muskegon,MI,"Muskegon County, MI",99,65939,0.2
1197,26123,Newaygo,MI,"Newaygo County, MI",82,19161,0.4
1198,26125,Oakland,MI,"Oakland County, MI",938,504585,0.2
1199,26127,Oceana,MI,"Oceana County, MI",36,10156,0.4
1200,26131,Ontonagon,MI,"Ontonagon County, MI",6,2793,0.2
1201,26133,Osceola,MI,"Osceola County, MI",29,9181,0.3
1202,26139,Ottawa,MI,"Ottawa County, MI",387,102610,0.4
1203,26143,Roscommon,MI,"Roscommon County, MI",8,11139,0.1
1204,26145,Saginaw,MI,"Saginaw County, MI",249,78933,0.3
1205,26147,St. Clair,MI,"St. Clair County, MI",608,64850,0.9
1206,26149,St. Joseph,MI,"St. Joseph County, MI",44,24150,0.2
1207,26151,Sanilac,MI,"Sanilac County, MI",24,17499,0.1
1208,26153,Schoolcraft,MI,"Schoolcraft County, MI",3,3468,0.1
1209,26155,Shiawassee,MI,"Shiawassee County, MI",48,27593,0.2
1210,26157,Tuscola,MI,"Tuscola County, MI",49,21777,0.2
1211,26159,Van Buren,MI,"Van Buren County, MI",53,29411,0.2
1212,26161,Washtenaw,MI,"Washtenaw County, MI",396,141245,0.3
1213,26163,Wayne,MI,"Wayne County, MI",1635,682282,0.2
1214,26165,Wexford,MI,"Wexford County, MI",21,12963,0.2
1215,27001,Aitkin,MN,"Aitkin County, MN",65,7681,0.8
1216,27003,Anoka,MN,"Anoka County, MN",294,128198,0.2
1217,27005,Becker,MN,"Becker County, MN",6,13617,0.0
1218,27007,Beltrami,MN,"Beltrami County, MN",7,17372,0.0
1219,27009,Benton,MN,"Benton County, MN",50,16452,0.3
1220,27011,Big Stone,MN,"Big Stone County, MN",11,2298,0.5
1221,27013,Blue Earth,MN,"Blue Earth County, MN",65,26091,0.2
1222,27015,Brown,MN,"Brown County, MN",31,10764,0.3
1223,27017,Carlton,MN,"Carlton County, MN",44,13613,0.3
1224,27019,Carver,MN,"Carver County, MN",84,36754,0.2
1225,27021,Cass,MN,"Cass County, MN",12,13164,0.1
1226,27023,Chippewa,MN,"Chippewa County, MN",8,5209,0.2
1227,27025,Chisago,MN,"Chisago County, MN",42,20242,0.2
1228,27027,Clay,MN,"Clay County, MN",322,24364,1.3
1229,27029,Clearwater,MN,"Clearwater County, MN",2,3405,0.1
1230,27031,Cook,MN,"Cook County, MN",15,2691,0.6
1231,27033,Cottonwood,MN,"Cottonwood County, MN",9,4846,0.2
1232,27035,Crow Wing,MN,"Crow Wing County, MN",121,26820,0.5
1233,27037,Dakota,MN,"Dakota County, MN",219,161488,0.1
1234,27039,Dodge,MN,"Dodge County, MN",25,7756,0.3
1235,27041,Douglas,MN,"Douglas County, MN",9,16663,0.1
1236,27043,Faribault,MN,"Faribault County, MN",5,6137,0.1
1237,27045,Fillmore,MN,"Fillmore County, MN",84,8616,1.0
1238,27047,Freeborn,MN,"Freeborn County, MN",18,13009,0.1
1239,27049,Goodhue,MN,"Goodhue County, MN",65,19452,0.3
1240,27053,Hennepin,MN,"Hennepin County, MN",1055,508030,0.2
1241,27055,Houston,MN,"Houston County, MN",34,8253,0.4
1242,27057,Hubbard,MN,"Hubbard County, MN",6,8688,0.1
1243,27059,Isanti,MN,"Isanti County, MN",29,14903,0.2
1244,27061,Itasca,MN,"Itasca County, MN",20,19506,0.1
1245,27063,Jackson,MN,"Jackson County, MN",7,4419,0.2
1246,27065,Kanabec,MN,"Kanabec County, MN",17,6439,0.3
1247,27067,Kandiyohi,MN,"Kandiyohi County, MN",12,16889,0.1
1248,27069,Kittson,MN,"Kittson County, MN",9,1860,0.5
1249,27071,Koochiching,MN,"Koochiching County, MN",8,5538,0.1
1250,27073,Lac qui Parle,MN,"Lac qui Parle County, MN",3,3090,0.1
1251,27075,Lake,MN,"Lake County, MN",16,5192,0.3
1252,27077,Lake of the Woods,MN,"Lake of the Woods County, MN",6,1470,0.4
1253,27079,Le Sueur,MN,"Le Sueur County, MN",47,10939,0.4
1254,27081,Lincoln,MN,"Lincoln County, MN",4,2468,0.2
1255,27083,Lyon,MN,"Lyon County, MN",47,10018,0.5
1256,27085,McLeod,MN,"McLeod County, MN",49,14714,0.3
1257,27087,Mahnomen,MN,"Mahnomen County, MN",5,1946,0.3
1258,27089,Marshall,MN,"Marshall County, MN",21,3971,0.5
1259,27091,Martin,MN,"Martin County, MN",1,8759,0.0
1260,27093,Meeker,MN,"Meeker County, MN",24,9209,0.3
1261,27095,Mille Lacs,MN,"Mille Lacs County, MN",49,10249,0.5
1262,27097,Morrison,MN,"Morrison County, MN",61,13371,0.5
1263,27099,Mower,MN,"Mower County, MN",93,15565,0.6
1264,27101,Murray,MN,"Murray County, MN",17,3645,0.5
1265,27103,Nicollet,MN,"Nicollet County, MN",63,12885,0.5
1266,27105,Nobles,MN,"Nobles County, MN",5,8033,0.1
1267,27107,Norman,MN,"Norman County, MN",63,2746,2.3
1268,27109,Olmsted,MN,"Olmsted County, MN",220,62108,0.4
1269,27111,Otter Tail,MN,"Otter Tail County, MN",14,24687,0.1
