,countyCode,County,State,county_state,total_claims
1900,39053,Gallia,OH,"Gallia County, OH",1590717.0
1901,39055,Geauga,OH,"Geauga County, OH",1485554.0
1902,39057,Greene,OH,"Greene County, OH",1294187.0
1903,39059,Guernsey,OH,"Guernsey County, OH",8295523.0
1904,39061,Hamilton,OH,"Hamilton County, OH",28943911.0
1905,39063,Hancock,OH,"Hancock County, OH",37684948.0
1906,39065,Hardin,OH,"Hardin County, OH",293274.0
1907,39067,Harrison,OH,"Harrison County, OH",526467.0
1908,39069,Henry,OH,"Henry County, OH",1346214.0
1909,39071,Highland,OH,"Highland County, OH",11992.0
1910,39073,Hocking,OH,"Hocking County, OH",1963516.0
1911,39075,Holmes,OH,"Holmes County, OH",652040.0
1912,39077,Huron,OH,"Huron County, OH",789936.0
1913,39079,Jackson,OH,"Jackson County, OH",2758241.0
1914,39081,Jefferson,OH,"Jefferson County, OH",3853959.0
1915,39083,Knox,OH,"Knox County, OH",277777.0
1916,39085,Lake,OH,"Lake County, OH",12039542.0
1917,39087,Lawrence,OH,"Lawrence County, OH",4663356.0
1918,39089,Licking,OH,"Licking County, OH",5258657.0
1919,39091,Logan,OH,"Logan County, OH",1322951.0
1920,39093,Lorain,OH,"Lorain County, OH",6383574.0
1921,39095,Lucas,OH,"Lucas County, OH",7553840.0
1922,39097,Madison,OH,"Madison County, OH",149444.0
1923,39099,Mahoning,OH,"Mahoning County, OH",2847070.0
1924,39101,Marion,OH,"Marion County, OH",3194576.0
1925,39103,Medina,OH,"Medina County, OH",4348606.0
1926,39105,Meigs,OH,"Meigs County, OH",2372118.0
1927,39107,Mercer,OH,"Mercer County, OH",1333504.0
1928,39109,Miami,OH,"Miami County, OH",2101781.0
1929,39111,Monroe,OH,"Monroe County, OH",1167538.0
1930,39113,Montgomery,OH,"Montgomery County, OH",1928063.0
1931,39115,Morgan,OH,"Morgan County, OH",1794163.0
1932,39117,Morrow,OH,"Morrow County, OH",64085.0
1933,39119,Muskingum,OH,"Muskingum County, OH",2198507.0
1934,39121,Noble,OH,"Noble County, OH",2577439.0
1935,39123,Ottawa,OH,"Ottawa County, OH",9154249.0
1936,39125,Paulding,OH,"Paulding County, OH",253103.0
1937,39127,Perry,OH,"Perry County, OH",1679609.0
1938,39129,Pickaway,OH,"Pickaway County, OH",586670.0
1939,39131,Pike,OH,"Pike County, OH",1506679.0
1940,39133,Portage,OH,"Portage County, OH",837937.0
1941,39135,Preble,OH,"Preble County, OH",371766.0
1942,39137,Putnam,OH,"Putnam County, OH",9505586.0
1943,39139,Richland,OH,"Richland County, OH",9723858.0
1944,39141,Ross,OH,"Ross County, OH",1083555.0
1945,39143,Sandusky,OH,"Sandusky County, OH",700760.0
1946,39145,Scioto,OH,"Scioto County, OH",2549548.0
1947,39147,Seneca,OH,"Seneca County, OH",1743597.0
1948,39149,Shelby,OH,"Shelby County, OH",1565790.0
1949,39151,Stark,OH,"Stark County, OH",7952533.0
1950,39153,Summit,OH,"Summit County, OH",11242067.0
1951,39155,Trumbull,OH,"Trumbull County, OH",3716928.0
1952,39157,Tuscarawas,OH,"Tuscarawas County, OH",1181410.0
1953,39159,Union,OH,"Union County, OH",390751.0
1954,39161,Van Wert,OH,"Van Wert County, OH",230944.0
1955,39163,Vinton,OH,"Vinton County, OH",162547.0
1956,39165,Warren,OH,"Warren County, OH",2356315.0
1957,39167,Washington,OH,"Washington County, OH",17783927.0
1958,39169,Wayne,OH,"Wayne County, OH",2622149.0
1959,39171,Williams,OH,"Williams County, OH",739422.0
1960,39173,Wood,OH,"Wood County, OH",1464245.0
1961,39175,Wyandot,OH,"Wyandot County, OH",2344685.0
1962,40001,Adair,OK,"Adair County, OK",977308.0
1963,40003,Alfalfa,OK,"Alfalfa County, OK",234705.0
1964,40005,Atoka,OK,"Atoka County, OK",94800.0
1965,40007,Beaver,OK,"Beaver County, OK",0.0
1966,40009,Beckham,OK,"Beckham County, OK",53749.0
1967,40011,Blaine,OK,"Blaine County, OK",105209.0
1968,40013,Bryan,OK,"Bryan County, OK",1109723.0
1969,40015,Caddo,OK,"Caddo County, OK",1242409.0
1970,40017,Canadian,OK,"Canadian County, OK",3536856.0
1971,40019,Carter,OK,"Carter County, OK",2023418.0
1972,40021,Cherokee,OK,"Cherokee County, OK",1664027.0
1973,40023,Choctaw,OK,"Choctaw County, OK",307386.0
1974,40027,Cleveland,OK,"Cleveland County, OK",6515289.0
1975,40029,Coal,OK,"Coal County, OK",26697.0
1976,40031,Comanche,OK,"Comanche County, OK",22461032.0
1977,40033,Cotton,OK,"Cotton County, OK",100930.0
1978,40035,Craig,OK,"Craig County, OK",1507987.0
1979,40037,Creek,OK,"Creek County, OK",2878319.0
1980,40039,Custer,OK,"Custer County, OK",215134.0
1981,40041,Delaware,OK,"Delaware County, OK",1754699.0
1982,40045,Ellis,OK,"Ellis County, OK",10165.0
1983,40047,Garfield,OK,"Garfield County, OK",453474.0
1984,40049,Garvin,OK,"Garvin County, OK",1373791.0
1985,40051,Grady,OK,"Grady County, OK",4950559.0
1986,40053,Grant,OK,"Grant County, OK",99806.0
1987,40055,Greer,OK,"Greer County, OK",35259.0
1988,40057,Harmon,OK,"Harmon County, OK",195378.0
1989,40059,Harper,OK,"Harper County, OK",8869.0
1990,40061,Haskell,OK,"Haskell County, OK",131813.0
1991,40063,Hughes,OK,"Hughes County, OK",9945.0
1992,40065,Jackson,OK,"Jackson County, OK",6518.0
1993,40067,Jefferson,OK,"Jefferson County, OK",80584.0
1994,40069,Johnston,OK,"Johnston County, OK",222970.0
1995,40071,Kay,OK,"Kay County, OK",3092557.0
1996,40073,Kingfisher,OK,"Kingfisher County, OK",5038526.0
1997,40075,Kiowa,OK,"Kiowa County, OK",503351.0
1998,40077,Latimer,OK,"Latimer County, OK",16010.0
1999,40079,Le Flore,OK,"Le Flore County, OK",1309615.0
2000,40081,Lincoln,OK,"Lincoln County, OK",76542.0
2001,40083,Logan,OK,"Logan County, OK",4945383.0
2002,40085,Love,OK,"Love County, OK",9956.0
2003,40087,McClain,OK,"McClain County, OK",670147.0
2004,40089,McCurtain,OK,"McCurtain County, OK",843364.0
2005,40091,McIntosh,OK,"McIntosh County, OK",153210.0
2006,40093,Major,OK,"Major County, OK",256605.0
2007,40095,Marshall,OK,"Marshall County, OK",23040.0
2008,40097,Mayes,OK,"Mayes County, OK",3285621.0
2009,40099,Murray,OK,"Murray County, OK",108821.0
2010,40101,Muskogee,OK,"Muskogee County, OK",13290245.0
2011,40103,Noble,OK,"Noble County, OK",22264.0
2012,40105,Nowata,OK,"Nowata County, OK",193035.0
2013,40107,Okfuskee,OK,"Okfuskee County, OK",4170.0
2014,40109,Oklahoma,OK,"Oklahoma County, OK",24990161.0
2015,40111,Okmulgee,OK,"Okmulgee County, OK",3231115.0
2016,40113,Osage,OK,"Osage County, OK",1138612.0
2017,40115,Ottawa,OK,"Ottawa County, OK",30399135.0
2018,40117,Pawnee,OK,"Pawnee County, OK",43148.0
2019,40119,Payne,OK,"Payne County, OK",1261245.0
2020,40121,Pittsburg,OK,"Pittsburg County, OK",332891.0
2021,40123,Pontotoc,OK,"Pontotoc County, OK",766274.0
2022,40125,Pottawatomie,OK,"Pottawatomie County, OK",2236032.0
2023,40127,Pushmataha,OK,"Pushmataha County, OK",0.0
2024,40131,Rogers,OK,"Rogers County, OK",6020662.0
2025,40133,Seminole,OK,"Seminole County, OK",498163.0
2026,40135,Sequoyah,OK,"Sequoyah County, OK",977325.0
2027,40137,Stephens,OK,"Stephens County, OK",620840.0
2028,40141,Tillman,OK,"Tillman County, OK",65883.0
2029,40143,Tulsa,OK,"Tulsa County, OK",78309679.0
2030,40145,Wagoner,OK,"Wagoner County, OK",9986594.0
2031,40147,Washington,OK,"Washington County, OK",8778776.0
2032,40149,Washita,OK,"Washita County, OK",9968.0
2033,40151,Woods,OK,"Woods County, OK",118208.0
2034,40153,Woodward,OK,"Woodward County, OK",187666.0
2035,41001,Baker,OR,"Baker County, OR",4733.0
2036,41003,Benton,OR,"Benton County, OR",520106.0
2037,41005,Clackamas,OR,"Clackamas County, OR",21334950.0
2038,41007,Clatsop,OR,"Clatsop County, OR",1906209.0
2039,41009,Columbia,OR,"Columbia County, OR",18659895.0
2040,41011,Coos,OR,"Coos County, OR",2485688.0
2041,41013,Crook,OR,"Crook County, OR",450510.0
2042,41015,Curry,OR,"Curry County, OR",1007598.0
2043,41017,Deschutes,OR,"Deschutes County, OR",186223.0
2044,41019,Douglas,OR,"Douglas County, OR",1783076.0
2045,41021,Gilliam,OR,"Gilliam County, OR",1156.0
2046,41023,Grant,OR,"Grant County, OR",52564.0
2047,41025,Harney,OR,"Harney County, OR",457264.0
2048,41027,Hood River,OR,"Hood River County, OR",38293.0
2049,41029,Jackson,OR,"Jackson County, OR",2407910.0
2050,41031,Jefferson,OR,"Jefferson County, OR",12739.0
2051,41033,Josephine,OR,"Josephine County, OR",557267.0
2052,41035,Klamath,OR,"Klamath County, OR",207434.0
2053,41037,Lake,OR,"Lake County, OR",150969.0
2054,41039,Lane,OR,"Lane County, OR",4081721.0
2055,41041,Lincoln,OR,"Lincoln County, OR",5715472.0
2056,41043,Linn,OR,"Linn County, OR",1688934.0
2057,41045,Malheur,OR,"Malheur County, OR",98319.0
2058,41047,Marion,OR,"Marion County, OR",5899751.0
2059,41049,Morrow,OR,"Morrow County, OR",15610.0
2060,41051,Multnomah,OR,"Multnomah County, OR",4635740.0
2061,41053,Polk,OR,"Polk County, OR",817656.0
2062,41055,Sherman,OR,"Sherman County, OR",40726.0
2063,41057,Tillamook,OR,"Tillamook County, OR",15074700.0
2064,41059,Umatilla,OR,"Umatilla County, OR",2124640.0
2065,41061,Union,OR,"Union County, OR",172458.0
2066,41063,Wallowa,OR,"Wallowa County, OR",17497.0
2067,41065,Wasco,OR,"Wasco County, OR",93778.0
2068,41067,Washington,OR,"Washington County, OR",5478359.0
2069,41069,Wheeler,OR,"Wheeler County, OR",8765.0
2070,41071,Yamhill,OR,"Yamhill County, OR",1271085.0
2071,42001,Adams,PA,"Adams County, PA",6635722.0
2072,42003,Allegheny,PA,"Allegheny County, PA",78519381.0
2073,42005,Armstrong,PA,"Armstrong County, PA",5963470.0
2074,42007,Beaver,PA,"Beaver County, PA",12429902.0
2075,42009,Bedford,PA,"Bedford County, PA",13721774.0
2076,42011,Berks,PA,"Berks County, PA",19161182.0
2077,42013,Blair,PA,"Blair County, PA",8504730.0
2078,42015,Bradford,PA,"Bradford County, PA",24364652.0
2079,42017,Bucks,PA,"Bucks County, PA",149532634.0
2080,42019,Butler,PA,"Butler County, PA",14145015.0
2081,42021,Cambria,PA,"Cambria County, PA",4208468.0
2082,42023,Cameron,PA,"Cameron County, PA",537090.0
2083,42025,Carbon,PA,"Carbon County, PA",405530.0
2084,42027,Centre,PA,"Centre County, PA",2966759.0
2085,42029,Chester,PA,"Chester County, PA",41269994.0
2086,42031,Clarion,PA,"Clarion County, PA",3110058.0
2087,42033,Clearfield,PA,"Clearfield County, PA",5802634.0
2088,42035,Clinton,PA,"Clinton County, PA",8056078.0
2089,42037,Columbia,PA,"Columbia County, PA",61211675.0
2090,42039,Crawford,PA,"Crawford County, PA",1780687.0
2091,42041,Cumberland,PA,"Cumberland County, PA",16547701.0
2092,42043,Dauphin,PA,"Dauphin County, PA",84861903.0
2093,42045,Delaware,PA,"Delaware County, PA",63313122.0
2094,42047,Elk,PA,"Elk County, PA",8141479.0
2095,42049,Erie,PA,"Erie County, PA",6099713.0
2096,42051,Fayette,PA,"Fayette County, PA",10122695.0
2097,42053,Forest,PA,"Forest County, PA",193566.0
2098,42055,Franklin,PA,"Franklin County, PA",1059366.0
2099,42057,Fulton,PA,"Fulton County, PA",375516.0
2100,42059,Greene,PA,"Greene County, PA",3377082.0
2101,42061,Huntingdon,PA,"Huntingdon County, PA",8833668.0
2102,42063,Indiana,PA,"Indiana County, PA",2040888.0
2103,42065,Jefferson,PA,"Jefferson County, PA",7720083.0
2104,42067,Juniata,PA,"Juniata County, PA",1010458.0
2105,42069,Lackawanna,PA,"Lackawanna County, PA",19408502.0
2106,42071,Lancaster,PA,"Lancaster County, PA",31784034.0
2107,42073,Lawrence,PA,"Lawrence County, PA",1585526.0
2108,42075,Lebanon,PA,"Lebanon County, PA",15447705.0
2109,42077,Lehigh,PA,"Lehigh County, PA",13141606.0
2110,42079,Luzerne,PA,"Luzerne County, PA",91631824.0
2111,42081,Lycoming,PA,"Lycoming County, PA",56256935.0
2112,42083,McKean,PA,"McKean County, PA",1007619.0
2113,42085,Mercer,PA,"Mercer County, PA",877685.0
2114,42087,Mifflin,PA,"Mifflin County, PA",3864128.0
2115,42089,Monroe,PA,"Monroe County, PA",17494633.0
2116,42091,Montgomery,PA,"Montgomery County, PA",194843956.0
2117,42093,Montour,PA,"Montour County, PA",3170502.0
2118,42095,Northampton,PA,"Northampton County, PA",46135012.0
2119,42097,Northumberland,PA,"Northumberland County, PA",24105329.0
2120,42099,Perry,PA,"Perry County, PA",7328035.0
2121,42101,Philadelphia,PA,"Philadelphia County, PA",55172163.0
2122,42103,Pike,PA,"Pike County, PA",2919915.0
2123,42105,Potter,PA,"Potter County, PA",607209.0
2124,42107,Schuylkill,PA,"Schuylkill County, PA",26358149.0
2125,42109,Snyder,PA,"Snyder County, PA",11626471.0
2126,42111,Somerset,PA,"Somerset County, PA",2269342.0
2127,42113,Sullivan,PA,"Sullivan County, PA",3737945.0
2128,42115,Susquehanna,PA,"Susquehanna County, PA",12944003.0
2129,42117,Tioga,PA,"Tioga County, PA",1805531.0
2130,42119,Union,PA,"Union County, PA",11518981.0
2131,42121,Venango,PA,"Venango County, PA",5919735.0
2132,42123,Warren,PA,"Warren County, PA",1065119.0
2133,42125,Washington,PA,"Washington County, PA",16730318.0
2134,42127,Wayne,PA,"Wayne County, PA",4865074.0
2135,42129,Westmoreland,PA,"Westmoreland County, PA",19309615.0
2136,42131,Wyoming,PA,"Wyoming County, PA",27512377.0
2137,42133,York,PA,"York County, PA",20692164.0
2138,44001,Bristol,RI,"Bristol County, RI",4817392.0
2139,44003,Kent,RI,"Kent County, RI",18723579.0
2140,44005,Newport,RI,"Newport County, RI",9767078.0
2141,44007,Providence,RI,"Providence County, RI",39884867.0
2142,44009,Washington,RI,"Washington County, RI",49959522.0
2143,45001,Abbeville,SC,"Abbeville County, SC",6535.0
2144,45003,Aiken,SC,"Aiken County, SC",189056.0
2145,45005,Allendale,SC,"Allendale County, SC",4422.0
2146,45007,Anderson,SC,"Anderson County, SC",725603.0
2147,45009,Bamberg,SC,"Bamberg County, SC",273743.0
2148,45011,Barnwell,SC,"Barnwell County, SC",37171.0
2149,45013,Beaufort,SC,"Beaufort County, SC",78977464.0
2150,45015,Berkeley,SC,"Berkeley County, SC",7461130.0
2151,45017,Calhoun,SC,"Calhoun County, SC",9562.0
2152,45019,Charleston,SC,"Charleston County, SC",302845768.0
2153,45021,Cherokee,SC,"Cherokee County, SC",41012.0
2154,45023,Chester,SC,"Chester County, SC",56706.0
2155,45025,Chesterfield,SC,"Chesterfield County, SC",171881.0
2156,45027,Clarendon,SC,"Clarendon County, SC",540011.0
2157,45029,Colleton,SC,"Colleton County, SC",4999834.0
2158,45031,Darlington,SC,"Darlington County, SC",1558425.0
2159,45033,Dillon,SC,"Dillon County, SC",4769154.0
2160,45035,Dorchester,SC,"Dorchester County, SC",13725997.0
2161,45037,Edgefield,SC,"Edgefield County, SC",159126.0
2162,45039,Fairfield,SC,"Fairfield County, SC",815319.0
2163,45041,Florence,SC,"Florence County, SC",6215371.0
2164,45043,Georgetown,SC,"Georgetown County, SC",92149768.0
2165,45045,Greenville,SC,"Greenville County, SC",10160434.0
2166,45047,Greenwood,SC,"Greenwood County, SC",317338.0
2167,45049,Hampton,SC,"Hampton County, SC",69702.0
2168,45051,Horry,SC,"Horry County, SC",312971889.0
2169,45053,Jasper,SC,"Jasper County, SC",2139957.0
2170,45055,Kershaw,SC,"Kershaw County, SC",606602.0
2171,45057,Lancaster,SC,"Lancaster County, SC",365911.0
2172,45059,Laurens,SC,"Laurens County, SC",45437.0
2173,45061,Lee,SC,"Lee County, SC",183247.0
2174,45063,Lexington,SC,"Lexington County, SC",14227690.0
2175,45067,Marion,SC,"Marion County, SC",20240589.0
2176,45069,Marlboro,SC,"Marlboro County, SC",310943.0
2177,45071,Newberry,SC,"Newberry County, SC",258187.0
2178,45073,Oconee,SC,"Oconee County, SC",174145.0
2179,45075,Orangeburg,SC,"Orangeburg County, SC",1752260.0
2180,45077,Pickens,SC,"Pickens County, SC",622974.0
2181,45079,Richland,SC,"Richland County, SC",58939082.0
2182,45081,Saluda,SC,"Saluda County, SC",28743.0
2183,45083,Spartanburg,SC,"Spartanburg County, SC",1646056.0
2184,45085,Sumter,SC,"Sumter County, SC",7746315.0
2185,45087,Union,SC,"Union County, SC",40524.0
2186,45089,Williamsburg,SC,"Williamsburg County, SC",3271205.0
2187,45091,York,SC,"York County, SC",658730.0
2188,46003,Aurora,SD,"Aurora County, SD",94396.0
2189,46005,Beadle,SD,"Beadle County, SD",368084.0
2190,46007,Bennett,SD,"Bennett County, SD",0.0
2191,46009,Bon Homme,SD,"Bon Homme County, SD",24184.0
2192,46011,Brookings,SD,"Brookings County, SD",1288253.0
2193,46013,Brown,SD,"Brown County, SD",3265196.0
2194,46015,Brule,SD,"Brule County, SD",252857.0
2195,46019,Butte,SD,"Butte County, SD",14317.0
2196,46021,Campbell,SD,"Campbell County, SD",165942.0
2197,46023,Charles Mix,SD,"Charles Mix County, SD",504260.0
2198,46025,Clark,SD,"Clark County, SD",197607.0
2199,46027,Clay,SD,"Clay County, SD",50953.0
2200,46029,Codington,SD,"Codington County, SD",6459324.0
2201,46031,Corson,SD,"Corson County, SD",450.0
2202,46033,Custer,SD,"Custer County, SD",689055.0
2203,46035,Davison,SD,"Davison County, SD",1159372.0
2204,46037,Day,SD,"Day County, SD",4021637.0
2205,46043,Douglas,SD,"Douglas County, SD",520.0
2206,46045,Edmunds,SD,"Edmunds County, SD",3269.0
2207,46047,Fall River,SD,"Fall River County, SD",25.0
2208,46049,Faulk,SD,"Faulk County, SD",5206.0
2209,46051,Grant,SD,"Grant County, SD",329139.0
2210,46053,Gregory,SD,"Gregory County, SD",167335.0
2211,46055,Haakon,SD,"Haakon County, SD",0.0
2212,46057,Hamlin,SD,"Hamlin County, SD",4519472.0
2213,46059,Hand,SD,"Hand County, SD",121899.0
2214,46061,Hanson,SD,"Hanson County, SD",339526.0
2215,46063,Harding,SD,"Harding County, SD",0.0
2216,46065,Hughes,SD,"Hughes County, SD",688121.0
2217,46067,Hutchinson,SD,"Hutchinson County, SD",610870.0
2218,46069,Hyde,SD,"Hyde County, SD",0.0
2219,46077,Kingsbury,SD,"Kingsbury County, SD",655471.0
2220,46079,Lake,SD,"Lake County, SD",9062261.0
2221,46081,Lawrence,SD,"Lawrence County, SD",276733.0
2222,46083,Lincoln,SD,"Lincoln County, SD",1364161.0
2223,46085,Lyman,SD,"Lyman County, SD",383909.0
2224,46087,McCook,SD,"McCook County, SD",475475.0
2225,46089,McPherson,SD,"McPherson County, SD",14911.0
2226,46091,Marshall,SD,"Marshall County, SD",155059.0
2227,46093,Meade,SD,"Meade County, SD",56273.0
2228,46099,Minnehaha,SD,"Minnehaha County, SD",7949440.0
2229,46101,Moody,SD,"Moody County, SD",788252.0
2230,46103,Pennington,SD,"Pennington County, SD",558970.0
2231,46109,Roberts,SD,"Roberts County, SD",415692.0
2232,46111,Sanborn,SD,"Sanborn County, SD",43055.0
2233,46115,Spink,SD,"Spink County, SD",970159.0
2234,46117,Stanley,SD,"Stanley County, SD",2416423.0
2235,46119,Sully,SD,"Sully County, SD",22793.0
2236,46121,Todd,SD,"Todd County, SD",3088.0
2237,46125,Turner,SD,"Turner County, SD",390973.0
2238,46127,Union,SD,"Union County, SD",5223782.0
2239,46135,Yankton,SD,"Yankton County, SD",1598570.0
2240,46137,Ziebach,SD,"Ziebach County, SD",3427.0
2241,47001,Anderson,TN,"Anderson County, TN",223818.0
2242,47003,Bedford,TN,"Bedford County, TN",344286.0
2243,47005,Benton,TN,"Benton County, TN",709977.0
2244,47007,Bledsoe,TN,"Bledsoe County, TN",0.0
2245,47009,Blount,TN,"Blount County, TN",1363560.0
2246,47011,Bradley,TN,"Bradley County, TN",2209725.0
2247,47013,Campbell,TN,"Campbell County, TN",676200.0
2248,47015,Cannon,TN,"Cannon County, TN",903821.0
2249,47017,Carroll,TN,"Carroll County, TN",523723.0
2250,47019,Carter,TN,"Carter County, TN",1477223.0
2251,47021,Cheatham,TN,"Cheatham County, TN",25562914.0
2252,47023,Chester,TN,"Chester County, TN",41848.0
2253,47025,Claiborne,TN,"Claiborne County, TN",479759.0
2254,47027,Clay,TN,"Clay County, TN",434681.0
2255,47029,Cocke,TN,"Cocke County, TN",521197.0
2256,47031,Coffee,TN,"Coffee County, TN",90174.0
2257,47033,Crockett,TN,"Crockett County, TN",424493.0
2258,47035,Cumberland,TN,"Cumberland County, TN",7780.0
2259,47037,Davidson,TN,"Davidson County, TN",197483825.0
2260,47039,Decatur,TN,"Decatur County, TN",1764273.0
2261,47041,DeKalb,TN,"DeKalb County, TN",166763.0
2262,47043,Dickson,TN,"Dickson County, TN",4113428.0
2263,47045,Dyer,TN,"Dyer County, TN",4530786.0
2264,47047,Fayette,TN,"Fayette County, TN",505248.0
2265,47051,Franklin,TN,"Franklin County, TN",223240.0
2266,47053,Gibson,TN,"Gibson County, TN",3163162.0
2267,47055,Giles,TN,"Giles County, TN",442254.0
2268,47057,Grainger,TN,"Grainger County, TN",24508.0
2269,47059,Greene,TN,"Greene County, TN",245372.0
2270,47061,Grundy,TN,"Grundy County, TN",43413.0
2271,47063,Hamblen,TN,"Hamblen County, TN",213253.0
2272,47065,Hamilton,TN,"Hamilton County, TN",27119509.0
2273,47067,Hancock,TN,"Hancock County, TN",276670.0
2274,47069,Hardeman,TN,"Hardeman County, TN",12313.0
2275,47071,Hardin,TN,"Hardin County, TN",4012274.0
2276,47073,Hawkins,TN,"Hawkins County, TN",90162.0
2277,47075,Haywood,TN,"Haywood County, TN",1441128.0
2278,47077,Henderson,TN,"Henderson County, TN",459245.0
2279,47079,Henry,TN,"Henry County, TN",111779.0
2280,47081,Hickman,TN,"Hickman County, TN",6262786.0
2281,47083,Houston,TN,"Houston County, TN",1781346.0
2282,47085,Humphreys,TN,"Humphreys County, TN",19337433.0
2283,47087,Jackson,TN,"Jackson County, TN",1210551.0
2284,47089,Jefferson,TN,"Jefferson County, TN",253246.0
2285,47091,Johnson,TN,"Johnson County, TN",375000.0
2286,47093,Knox,TN,"Knox County, TN",7605964.0
2287,47095,Lake,TN,"Lake County, TN",371017.0
2288,47097,Lauderdale,TN,"Lauderdale County, TN",4543586.0
2289,47099,Lawrence,TN,"Lawrence County, TN",715081.0
2290,47101,Lewis,TN,"Lewis County, TN",483600.0
2291,47103,Lincoln,TN,"Lincoln County, TN",597253.0
2292,47105,Loudon,TN,"Loudon County, TN",515796.0
2293,47107,McMinn,TN,"McMinn County, TN",351432.0
2294,47109,McNairy,TN,"McNairy County, TN",815774.0
2295,47111,Macon,TN,"Macon County, TN",184852.0
2296,47113,Madison,TN,"Madison County, TN",3744707.0
2297,47115,Marion,TN,"Marion County, TN",1279056.0
2298,47117,Marshall,TN,"Marshall County, TN",658058.0
2299,47119,Maury,TN,"Maury County, TN",3216243.0
2300,47121,Meigs,TN,"Meigs County, TN",17729.0
2301,47123,Monroe,TN,"Monroe County, TN",117738.0
2302,47125,Montgomery,TN,"Montgomery County, TN",7916894.0
2303,47129,Morgan,TN,"Morgan County, TN",57954.0
2304,47131,Obion,TN,"Obion County, TN",1904451.0
2305,47133,Overton,TN,"Overton County, TN",233604.0
2306,47135,Perry,TN,"Perry County, TN",2484705.0
2307,47139,Polk,TN,"Polk County, TN",692475.0
2308,47141,Putnam,TN,"Putnam County, TN",1058833.0
2309,47143,Rhea,TN,"Rhea County, TN",1772073.0
2310,47145,Roane,TN,"Roane County, TN",503418.0
2311,47147,Robertson,TN,"Robertson County, TN",1916776.0
2312,47149,Rutherford,TN,"Rutherford County, TN",6759606.0
2313,47153,Sequatchie,TN,"Sequatchie County, TN",96412.0
2314,47155,Sevier,TN,"Sevier County, TN",4955307.0
2315,47157,Shelby,TN,"Shelby County, TN",23408264.0
2316,47159,Smith,TN,"Smith County, TN",5557003.0
2317,47161,Stewart,TN,"Stewart County, TN",554778.0
2318,47163,Sullivan,TN,"Sullivan County, TN",2031680.0
2319,47165,Sumner,TN,"Sumner County, TN",12821799.0
2320,47167,Tipton,TN,"Tipton County, TN",4336427.0
2321,47169,Trousdale,TN,"Trousdale County, TN",272669.0
2322,47171,Unicoi,TN,"Unicoi County, TN",277935.0
2323,47173,Union,TN,"Union County, TN",152417.0
2324,47175,Van Buren,TN,"Van Buren County, TN",346246.0
2325,47177,Warren,TN,"Warren County, TN",280274.0
2326,47179,Washington,TN,"Washington County, TN",3992887.0
2327,47181,Wayne,TN,"Wayne County, TN",1845385.0
2328,47183,Weakley,TN,"Weakley County, TN",65053.0
2329,47185,White,TN,"White County, TN",53377.0
2330,47187,Williamson,TN,"Williamson County, TN",35345195.0
2331,47189,Wilson,TN,"Wilson County, TN",12407534.0
2332,48001,Anderson,TX,"Anderson County, TX",244135.0
2333,48005,Angelina,TX,"Angelina County, TX",4476343.0
2334,48007,Aransas,TX,"Aransas County, TX",64235143.0
2335,48009,Archer,TX,"Archer County, TX",861025.0
2336,48013,Atascosa,TX,"Atascosa County, TX",539605.0
2337,48015,Austin,TX,"Austin County, TX",14466243.0
2338,48019,Bandera,TX,"Bandera County, TX",5856637.0
2339,48021,Bastrop,TX,"Bastrop County, TX",10687470.0
2340,48023,Baylor,TX,"Baylor County, TX",22602.0
2341,48025,Bee,TX,"Bee County, TX",1247397.0
2342,48027,Bell,TX,"Bell County, TX",14391914.0
2343,48029,Bexar,TX,"Bexar County, TX",32762040.0
2344,48031,Blanco,TX,"Blanco County, TX",2487093.0
2345,48035,Bosque,TX,"Bosque County, TX",608092.0
2346,48037,Bowie,TX,"Bowie County, TX",4438871.0
2347,48039,Brazoria,TX,"Brazoria County, TX",627053800.0
2348,48041,Brazos,TX,"Brazos County, TX",7118910.0
2349,48043,Brewster,TX,"Brewster County, TX",52172.0
2350,48047,Brooks,TX,"Brooks County, TX",1170030.0
2351,48049,Brown,TX,"Brown County, TX",9420946.0
2352,48051,Burleson,TX,"Burleson County, TX",1494599.0
2353,48053,Burnet,TX,"Burnet County, TX",23244763.0
2354,48055,Caldwell,TX,"Caldwell County, TX",7312809.0
2355,48057,Calhoun,TX,"Calhoun County, TX",8104947.0
2356,48059,Callahan,TX,"Callahan County, TX",46080.0
2357,48061,Cameron,TX,"Cameron County, TX",98886107.0
2358,48063,Camp,TX,"Camp County, TX",6887.0
2359,48065,Carson,TX,"Carson County, TX",36311.0
2360,48067,Cass,TX,"Cass County, TX",762017.0
2361,48071,Chambers,TX,"Chambers County, TX",138021280.0
2362,48073,Cherokee,TX,"Cherokee County, TX",601858.0
2363,48075,Childress,TX,"Childress County, TX",7800.0
2364,48077,Clay,TX,"Clay County, TX",1676005.0
2365,48083,Coleman,TX,"Coleman County, TX",138505.0
2366,48085,Collin,TX,"Collin County, TX",4612902.0
2367,48087,Collingsworth,TX,"Collingsworth County, TX",399.0
2368,48089,Colorado,TX,"Colorado County, TX",3827614.0
2369,48091,Comal,TX,"Comal County, TX",60304664.0
2370,48093,Comanche,TX,"Comanche County, TX",73495.0
2371,48095,Concho,TX,"Concho County, TX",26345.0
2372,48097,Cooke,TX,"Cooke County, TX",10099576.0
2373,48099,Coryell,TX,"Coryell County, TX",594946.0
